<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2017/5/23,13:54:00,97.010,97.010,96.990,96.995,47
2017/5/23,13:55:00,96.995,97.010,96.995,97.000,41
2017/5/23,13:56:00,97.000,97.010,97.000,97.000,3
2017/5/23,13:57:00,97.005,97.005,97.005,97.005,5
2017/5/23,13:58:00,97.000,97.000,97.000,97.000,2
2017/5/23,13:59:00,97.010,97.010,97.005,97.005,8
2017/5/23,14:00:00,97.005,97.010,97.000,97.010,4
2017/5/23,14:01:00,97.010,97.045,97.010,97.020,52
2017/5/23,14:02:00,97.025,97.025,97.020,97.020,11
2017/5/23,14:03:00,97.025,97.030,97.025,97.030,7
2017/5/23,14:04:00,97.025,97.025,97.020,97.025,22
2017/5/23,14:05:00,97.025,97.025,97.020,97.020,27
2017/5/23,14:06:00,97.020,97.025,97.020,97.025,18
2017/5/23,14:07:00,97.030,97.030,97.005,97.010,41
2017/5/23,14:08:00,97.010,97.010,97.005,97.010,11
2017/5/23,14:09:00,97.010,97.020,97.010,97.020,22
2017/5/23,14:10:00,97.015,97.025,97.015,97.020,37
2017/5/23,14:11:00,97.025,97.025,97.025,97.025,11
2017/5/23,14:12:00,97.025,97.030,97.020,97.020,21
2017/5/23,14:13:00,97.020,97.025,97.020,97.025,10
2017/5/23,14:14:00,97.025,97.025,97.015,97.020,34
2017/5/23,14:15:00,97.020,97.020,97.015,97.015,3
2017/5/23,14:16:00,97.025,97.030,97.020,97.030,34
2017/5/23,14:17:00,97.035,97.040,97.030,97.040,35
2017/5/23,14:18:00,97.035,97.035,97.025,97.025,16
2017/5/23,14:19:00,97.025,97.035,97.025,97.030,31
2017/5/23,14:20:00,97.030,97.030,97.015,97.020,38
2017/5/23,14:21:00,97.020,97.030,97.020,97.030,29
2017/5/23,14:22:00,97.030,97.040,97.030,97.040,23
2017/5/23,14:23:00,97.040,97.040,97.035,97.035,32
2017/5/23,14:24:00,97.030,97.035,97.025,97.025,33
2017/5/23,14:25:00,97.025,97.025,97.015,97.025,29
2017/5/23,14:26:00,97.030,97.030,97.030,97.030,4
2017/5/23,14:27:00,97.025,97.040,97.025,97.030,32
2017/5/23,14:29:00,97.035,97.045,97.030,97.030,46
2017/5/23,14:30:00,97.030,97.030,97.030,97.030,22
2017/5/23,14:31:00,97.035,97.040,97.030,97.040,11
2017/5/23,14:32:00,97.045,97.065,97.045,97.065,117
2017/5/23,14:33:00,97.065,97.065,97.055,97.060,153
2017/5/23,14:34:00,97.055,97.065,97.055,97.065,40
2017/5/23,14:35:00,97.055,97.060,97.055,97.055,25
2017/5/23,14:36:00,97.055,97.055,97.050,97.050,34
2017/5/23,14:37:00,97.050,97.055,97.045,97.055,11
2017/5/23,14:38:00,97.055,97.055,97.055,97.055,9
2017/5/23,14:39:00,97.055,97.060,97.055,97.060,12
2017/5/23,14:40:00,97.060,97.075,97.060,97.075,30
2017/5/23,14:41:00,97.075,97.075,97.050,97.050,111
2017/5/23,14:42:00,97.050,97.055,97.050,97.055,18
2017/5/23,14:43:00,97.055,97.065,97.055,97.065,17
2017/5/23,14:44:00,97.070,97.080,97.070,97.075,37
2017/5/23,14:45:00,97.075,97.085,97.075,97.080,69
2017/5/23,14:46:00,97.080,97.115,97.080,97.095,276
2017/5/23,14:47:00,97.095,97.100,97.085,97.085,80
2017/5/23,14:48:00,97.085,97.105,97.085,97.100,61
2017/5/23,14:49:00,97.100,97.100,97.075,97.075,40
2017/5/23,14:50:00,97.075,97.080,97.075,97.075,28
2017/5/23,14:51:00,97.070,97.080,97.065,97.080,39
2017/5/23,14:52:00,97.070,97.075,97.065,97.070,22
2017/5/23,14:53:00,97.060,97.060,97.040,97.040,67
2017/5/23,14:54:00,97.040,97.055,97.040,97.050,35
2017/5/23,14:55:00,97.050,97.050,97.045,97.045,20
2017/5/23,14:56:00,97.040,97.040,97.030,97.030,54
2017/5/23,14:57:00,97.030,97.040,97.030,97.040,25
2017/5/23,14:58:00,97.040,97.045,97.040,97.040,44
2017/5/23,14:59:00,97.045,97.045,97.035,97.040,15
2017/5/23,15:00:00,97.040,97.050,97.040,97.050,12
2017/5/23,15:01:00,97.040,97.045,97.035,97.045,56
2017/5/23,15:02:00,97.045,97.045,97.040,97.045,6
2017/5/23,15:03:00,97.045,97.050,97.040,97.050,33
2017/5/23,15:04:00,97.055,97.055,97.045,97.045,32
2017/5/23,15:05:00,97.050,97.050,97.040,97.045,9
2017/5/23,15:06:00,97.050,97.055,97.045,97.050,36
2017/5/23,15:07:00,97.050,97.050,97.035,97.035,45
2017/5/23,15:08:00,97.035,97.040,97.030,97.035,12
2017/5/23,15:09:00,97.035,97.045,97.035,97.045,31
2017/5/23,15:10:00,97.045,97.045,97.035,97.040,26
2017/5/23,15:11:00,97.040,97.040,97.030,97.035,22
2017/5/23,15:12:00,97.040,97.045,97.040,97.045,58
2017/5/23,15:13:00,97.040,97.050,97.040,97.050,113
2017/5/23,15:14:00,97.045,97.045,97.035,97.040,71
2017/5/23,15:15:00,97.040,97.065,97.040,97.060,142
2017/5/24,09:16:00,97.050,97.055,97.000,97.040,108
2017/5/24,09:17:00,97.040,97.050,97.025,97.040,71
2017/5/24,09:18:00,97.045,97.070,97.045,97.070,28
2017/5/24,09:19:00,97.070,97.075,97.060,97.075,33
2017/5/24,09:20:00,97.080,97.105,97.065,97.100,87
2017/5/24,09:21:00,97.095,97.105,97.085,97.085,56
2017/5/24,09:22:00,97.095,97.100,97.090,97.095,80
2017/5/24,09:23:00,97.090,97.095,97.075,97.090,76
2017/5/24,09:24:00,97.085,97.100,97.085,97.095,97
2017/5/24,09:25:00,97.100,97.105,97.085,97.100,144
2017/5/24,09:26:00,97.105,97.110,97.090,97.100,196
2017/5/24,09:27:00,97.095,97.100,97.085,97.085,185
2017/5/24,09:28:00,97.085,97.100,97.080,97.095,116
2017/5/24,09:29:00,97.095,97.095,97.050,97.050,187
2017/5/24,09:30:00,97.050,97.055,97.035,97.035,98
2017/5/24,09:31:00,97.040,97.045,97.040,97.040,65
2017/5/24,09:32:00,97.040,97.050,97.040,97.050,54
2017/5/24,09:33:00,97.050,97.055,97.050,97.055,24
2017/5/24,09:34:00,97.050,97.055,97.045,97.050,37
2017/5/24,09:35:00,97.050,97.050,97.040,97.045,30
2017/5/24,09:36:00,97.050,97.050,97.015,97.020,64
2017/5/24,09:37:00,97.020,97.030,97.015,97.030,59
2017/5/24,09:38:00,97.030,97.040,97.030,97.035,25
2017/5/24,09:39:00,97.035,97.035,97.030,97.030,23
2017/5/24,09:40:00,97.025,97.030,97.015,97.025,91
2017/5/24,09:41:00,97.020,97.020,96.995,96.995,95
2017/5/24,09:42:00,96.995,97.015,96.990,97.010,94
2017/5/24,09:43:00,97.015,97.015,97.010,97.010,4
2017/5/24,09:44:00,97.010,97.035,97.010,97.030,48
2017/5/24,09:45:00,97.035,97.040,97.035,97.040,25
2017/5/24,09:46:00,97.040,97.040,97.035,97.040,24
2017/5/24,09:47:00,97.040,97.050,97.040,97.050,22
2017/5/24,09:48:00,97.045,97.045,97.035,97.035,45
2017/5/24,09:49:00,97.030,97.040,97.030,97.040,21
2017/5/24,09:50:00,97.040,97.050,97.040,97.050,20
2017/5/24,09:51:00,97.045,97.045,97.030,97.030,44
2017/5/24,09:52:00,97.030,97.030,97.020,97.020,48
2017/5/24,09:53:00,97.020,97.035,97.020,97.035,54
2017/5/24,09:54:00,97.035,97.035,97.030,97.030,10
2017/5/24,09:55:00,97.035,97.045,97.035,97.040,39
2017/5/24,09:56:00,97.045,97.055,97.040,97.050,90
2017/5/24,09:57:00,97.050,97.055,97.045,97.050,115
2017/5/24,09:58:00,97.055,97.070,97.055,97.065,70
2017/5/24,09:59:00,97.065,97.075,97.060,97.065,104
2017/5/24,10:00:00,97.065,97.075,97.055,97.070,92
2017/5/24,10:01:00,97.070,97.070,97.055,97.060,67
2017/5/24,10:02:00,97.060,97.065,97.060,97.065,62
2017/5/24,10:03:00,97.065,97.065,97.060,97.065,47
2017/5/24,10:04:00,97.060,97.065,97.060,97.065,7
2017/5/24,10:05:00,97.070,97.070,97.050,97.055,52
2017/5/24,10:06:00,97.055,97.055,97.030,97.040,67
2017/5/24,10:07:00,97.040,97.045,97.035,97.040,29
2017/5/24,10:08:00,97.045,97.045,97.040,97.045,11
2017/5/24,10:09:00,97.045,97.045,97.045,97.045,6
2017/5/24,10:10:00,97.045,97.045,97.040,97.045,20
2017/5/24,10:11:00,97.050,97.065,97.050,97.055,50
2017/5/24,10:12:00,97.060,97.065,97.060,97.065,2
2017/5/24,10:13:00,97.065,97.065,97.055,97.055,24
2017/5/24,10:14:00,97.055,97.060,97.055,97.060,16
2017/5/24,10:15:00,97.065,97.075,97.065,97.075,11
2017/5/24,10:16:00,97.075,97.095,97.075,97.095,161
2017/5/24,10:17:00,97.095,97.095,97.080,97.085,97
2017/5/24,10:18:00,97.090,97.095,97.085,97.090,51
2017/5/24,10:19:00,97.090,97.090,97.080,97.085,19
2017/5/24,10:20:00,97.080,97.090,97.080,97.085,26
2017/5/24,10:21:00,97.085,97.095,97.085,97.095,68
2017/5/24,10:22:00,97.090,97.095,97.090,97.095,21
2017/5/24,10:23:00,97.095,97.115,97.090,97.115,61
2017/5/24,10:24:00,97.115,97.115,97.100,97.110,56
2017/5/24,10:25:00,97.105,97.120,97.105,97.115,34
2017/5/24,10:26:00,97.120,97.135,97.115,97.135,66
2017/5/24,10:27:00,97.135,97.140,97.120,97.125,53
2017/5/24,10:28:00,97.130,97.140,97.130,97.135,31
2017/5/24,10:29:00,97.135,97.135,97.120,97.125,58
2017/5/24,10:30:00,97.125,97.135,97.110,97.130,112
2017/5/24,10:31:00,97.125,97.130,97.110,97.130,87
2017/5/24,10:32:00,97.135,97.135,97.120,97.120,16
2017/5/24,10:33:00,97.120,97.120,97.110,97.120,37
2017/5/24,10:34:00,97.120,97.135,97.120,97.135,45
2017/5/24,10:35:00,97.130,97.150,97.125,97.130,52
2017/5/24,10:36:00,97.145,97.145,97.125,97.125,51
2017/5/24,10:37:00,97.130,97.135,97.125,97.130,16
2017/5/24,10:38:00,97.130,97.135,97.115,97.120,40
2017/5/24,10:39:00,97.120,97.130,97.115,97.125,28
2017/5/24,10:40:00,97.125,97.130,97.125,97.125,11
2017/5/24,10:41:00,97.130,97.130,97.130,97.130,9
2017/5/24,10:42:00,97.125,97.135,97.125,97.135,11
2017/5/24,10:43:00,97.125,97.125,97.120,97.125,31
2017/5/24,10:44:00,97.125,97.140,97.120,97.140,86
2017/5/24,10:45:00,97.140,97.165,97.125,97.165,80
2017/5/24,10:46:00,97.160,97.195,97.160,97.180,160
2017/5/24,10:47:00,97.185,97.185,97.175,97.180,29
2017/5/24,10:48:00,97.180,97.220,97.180,97.210,96
2017/5/24,10:49:00,97.210,97.215,97.200,97.200,73
2017/5/24,10:50:00,97.205,97.215,97.200,97.215,70
2017/5/24,10:51:00,97.215,97.220,97.200,97.200,122
2017/5/24,10:52:00,97.200,97.205,97.200,97.200,43
2017/5/24,10:53:00,97.200,97.200,97.195,97.195,46
2017/5/24,10:54:00,97.190,97.200,97.190,97.200,23
2017/5/24,10:55:00,97.205,97.215,97.200,97.205,50
2017/5/24,10:56:00,97.200,97.205,97.190,97.190,19
2017/5/24,10:57:00,97.195,97.195,97.190,97.195,18
2017/5/24,10:58:00,97.195,97.210,97.195,97.210,39
2017/5/24,10:59:00,97.205,97.205,97.185,97.190,31
2017/5/24,11:00:00,97.190,97.200,97.190,97.195,55
2017/5/24,11:01:00,97.200,97.205,97.200,97.205,27
2017/5/24,11:02:00,97.210,97.215,97.185,97.185,58
2017/5/24,11:03:00,97.185,97.185,97.175,97.180,57
2017/5/24,11:04:00,97.185,97.185,97.180,97.180,6
2017/5/24,11:05:00,97.180,97.180,97.170,97.170,33
2017/5/24,11:06:00,97.170,97.175,97.165,97.170,62
2017/5/24,11:07:00,97.170,97.170,97.160,97.170,41
2017/5/24,11:08:00,97.175,97.180,97.175,97.180,20
2017/5/24,11:09:00,97.165,97.180,97.165,97.165,51
2017/5/24,11:10:00,97.170,97.190,97.170,97.190,27
2017/5/24,11:11:00,97.190,97.195,97.175,97.185,47
2017/5/24,11:12:00,97.180,97.180,97.180,97.180,1
2017/5/24,11:13:00,97.190,97.190,97.185,97.185,21
2017/5/24,11:14:00,97.185,97.185,97.180,97.180,37
2017/5/24,11:15:00,97.185,97.190,97.185,97.190,13
2017/5/24,11:16:00,97.190,97.205,97.180,97.190,43
2017/5/24,11:17:00,97.190,97.195,97.185,97.190,28
2017/5/24,11:18:00,97.190,97.195,97.180,97.195,27
2017/5/24,11:19:00,97.195,97.235,97.195,97.225,100
2017/5/24,11:20:00,97.220,97.270,97.220,97.265,228
2017/5/24,11:21:00,97.260,97.285,97.235,97.255,388
2017/5/24,11:22:00,97.260,97.270,97.255,97.270,199
2017/5/24,11:23:00,97.270,97.275,97.260,97.275,117
2017/5/24,11:24:00,97.275,97.290,97.270,97.285,164
2017/5/24,11:25:00,97.285,97.300,97.285,97.285,140
2017/5/24,11:26:00,97.285,97.305,97.275,97.275,138
2017/5/24,11:27:00,97.275,97.275,97.260,97.270,38
2017/5/24,11:28:00,97.260,97.275,97.250,97.265,63
2017/5/24,11:29:00,97.265,97.265,97.245,97.255,140
2017/5/24,11:30:00,97.250,97.325,97.250,97.325,194
2017/5/24,13:01:00,97.325,97.325,97.300,97.310,184
2017/5/24,13:02:00,97.310,97.325,97.310,97.320,51
2017/5/24,13:03:00,97.320,97.320,97.290,97.295,74
2017/5/24,13:04:00,97.295,97.300,97.290,97.290,42
2017/5/24,13:05:00,97.290,97.295,97.290,97.290,28
2017/5/24,13:06:00,97.290,97.290,97.285,97.290,33
2017/5/24,13:07:00,97.290,97.290,97.285,97.285,21
2017/5/24,13:08:00,97.290,97.295,97.275,97.275,73
2017/5/24,13:09:00,97.275,97.290,97.275,97.290,37
2017/5/24,13:10:00,97.290,97.290,97.290,97.290,42
2017/5/24,13:11:00,97.290,97.295,97.290,97.295,6
2017/5/24,13:12:00,97.295,97.295,97.285,97.290,26
2017/5/24,13:13:00,97.285,97.290,97.285,97.290,12
2017/5/24,13:14:00,97.290,97.295,97.290,97.295,10
2017/5/24,13:15:00,97.290,97.290,97.280,97.280,11
2017/5/24,13:16:00,97.285,97.295,97.285,97.290,38
2017/5/24,13:17:00,97.285,97.300,97.280,97.285,78
2017/5/24,13:18:00,97.285,97.285,97.275,97.280,66
2017/5/24,13:19:00,97.280,97.280,97.270,97.280,57
2017/5/24,13:20:00,97.275,97.285,97.270,97.270,57
2017/5/24,13:21:00,97.270,97.270,97.265,97.265,23
2017/5/24,13:22:00,97.265,97.275,97.260,97.275,62
2017/5/24,13:23:00,97.270,97.270,97.265,97.265,18
2017/5/24,13:24:00,97.270,97.270,97.260,97.260,25
2017/5/24,13:25:00,97.260,97.265,97.255,97.260,60
2017/5/24,13:26:00,97.265,97.270,97.260,97.260,12
2017/5/24,13:27:00,97.265,97.270,97.265,97.270,9
2017/5/24,13:28:00,97.265,97.270,97.265,97.270,32
2017/5/24,13:29:00,97.270,97.270,97.265,97.265,15
2017/5/24,13:30:00,97.260,97.260,97.235,97.235,61
2017/5/24,13:31:00,97.235,97.240,97.230,97.235,25
2017/5/24,13:32:00,97.235,97.235,97.235,97.235,14
2017/5/24,13:33:00,97.240,97.265,97.240,97.255,66
2017/5/24,13:34:00,97.260,97.265,97.260,97.260,25
2017/5/24,13:35:00,97.255,97.255,97.245,97.250,36
2017/5/24,13:36:00,97.255,97.255,97.250,97.255,39
2017/5/24,13:37:00,97.250,97.250,97.240,97.245,43
2017/5/24,13:38:00,97.245,97.245,97.235,97.235,37
2017/5/24,13:39:00,97.235,97.245,97.230,97.245,25
2017/5/24,13:40:00,97.240,97.245,97.235,97.240,52
2017/5/24,13:41:00,97.240,97.240,97.235,97.240,15
2017/5/24,13:42:00,97.240,97.255,97.240,97.255,61
2017/5/24,13:43:00,97.260,97.260,97.245,97.255,77
2017/5/24,13:44:00,97.260,97.265,97.250,97.250,62
2017/5/24,13:45:00,97.255,97.265,97.255,97.265,15
2017/5/24,13:46:00,97.270,97.285,97.270,97.280,47
2017/5/24,13:47:00,97.280,97.280,97.275,97.275,54
2017/5/24,13:48:00,97.275,97.275,97.270,97.275,59
2017/5/24,13:49:00,97.275,97.275,97.275,97.275,5
2017/5/24,13:50:00,97.280,97.280,97.255,97.255,32
2017/5/24,13:51:00,97.255,97.255,97.230,97.240,53
2017/5/24,13:52:00,97.240,97.250,97.240,97.250,23
2017/5/24,13:53:00,97.255,97.260,97.245,97.255,28
2017/5/24,13:54:00,97.255,97.260,97.255,97.255,13
2017/5/24,13:55:00,97.260,97.260,97.260,97.260,4
2017/5/24,13:56:00,97.255,97.265,97.255,97.265,106
2017/5/24,13:57:00,97.255,97.265,97.250,97.260,64
2017/5/24,13:58:00,97.270,97.275,97.235,97.245,123
2017/5/24,13:59:00,97.245,97.250,97.245,97.250,22
2017/5/24,14:00:00,97.260,97.265,97.255,97.260,42
2017/5/24,14:01:00,97.260,97.265,97.255,97.265,19
2017/5/24,14:02:00,97.270,97.275,97.265,97.265,33
2017/5/24,14:03:00,97.260,97.265,97.255,97.265,39
2017/5/24,14:04:00,97.265,97.265,97.260,97.260,8
2017/5/24,14:05:00,97.270,97.275,97.270,97.275,6
2017/5/24,14:06:00,97.265,97.285,97.265,97.280,80
2017/5/24,14:07:00,97.285,97.310,97.285,97.310,99
2017/5/24,14:08:00,97.305,97.310,97.305,97.305,98
2017/5/24,14:09:00,97.300,97.300,97.290,97.295,98
2017/5/24,14:10:00,97.295,97.305,97.290,97.300,16
2017/5/24,14:11:00,97.305,97.310,97.295,97.295,21
2017/5/24,14:12:00,97.300,97.305,97.300,97.300,11
2017/5/24,14:13:00,97.305,97.305,97.295,97.295,20
2017/5/24,14:14:00,97.295,97.315,97.295,97.295,72
2017/5/24,14:15:00,97.300,97.300,97.290,97.290,19
2017/5/24,14:16:00,97.295,97.300,97.290,97.300,37
2017/5/24,14:17:00,97.300,97.320,97.300,97.315,84
2017/5/24,14:18:00,97.315,97.320,97.310,97.310,22
2017/5/24,14:19:00,97.310,97.320,97.310,97.315,63
2017/5/24,14:20:00,97.310,97.325,97.310,97.325,39
2017/5/24,14:21:00,97.320,97.340,97.320,97.325,80
2017/5/24,14:22:00,97.325,97.340,97.325,97.340,97
2017/5/24,14:23:00,97.345,97.350,97.340,97.340,132
2017/5/24,14:24:00,97.340,97.340,97.315,97.320,84
2017/5/24,14:25:00,97.320,97.320,97.305,97.310,55
2017/5/24,14:26:00,97.310,97.325,97.310,97.320,28
2017/5/24,14:27:00,97.320,97.320,97.315,97.315,15
2017/5/24,14:28:00,97.310,97.315,97.310,97.310,19
2017/5/24,14:29:00,97.310,97.315,97.310,97.315,12
2017/5/24,14:30:00,97.310,97.315,97.290,97.295,122
2017/5/24,14:31:00,97.295,97.300,97.280,97.295,106
2017/5/24,14:32:00,97.295,97.310,97.285,97.300,119
2017/5/24,14:33:00,97.300,97.300,97.275,97.290,119
2017/5/24,14:34:00,97.290,97.315,97.290,97.290,102
2017/5/24,14:35:00,97.285,97.295,97.285,97.290,25
2017/5/24,14:36:00,97.295,97.295,97.285,97.285,5
2017/5/24,14:37:00,97.285,97.290,97.275,97.275,84
2017/5/24,14:38:00,97.270,97.275,97.250,97.255,156
2017/5/24,14:39:00,97.250,97.260,97.250,97.255,41
2017/5/24,14:40:00,97.260,97.270,97.260,97.265,25
2017/5/24,14:41:00,97.260,97.265,97.255,97.260,20
2017/5/24,14:42:00,97.265,97.270,97.260,97.265,48
2017/5/24,14:43:00,97.260,97.260,97.250,97.260,22
2017/5/24,14:44:00,97.255,97.255,97.245,97.245,44
2017/5/24,14:45:00,97.250,97.250,97.245,97.250,39
2017/5/24,14:46:00,97.250,97.260,97.250,97.255,49
2017/5/24,14:47:00,97.260,97.270,97.260,97.260,31
2017/5/24,14:48:00,97.260,97.280,97.260,97.280,67
2017/5/24,14:49:00,97.280,97.290,97.270,97.290,59
2017/5/24,14:50:00,97.290,97.295,97.280,97.290,76
2017/5/24,14:51:00,97.295,97.300,97.290,97.290,59
2017/5/24,14:52:00,97.295,97.300,97.290,97.295,50
2017/5/24,14:53:00,97.295,97.320,97.290,97.305,93
2017/5/24,14:54:00,97.305,97.325,97.305,97.315,145
2017/5/24,14:55:00,97.315,97.315,97.300,97.305,42
2017/5/24,14:56:00,97.305,97.305,97.295,97.295,17
2017/5/24,14:57:00,97.300,97.310,97.295,97.300,77
2017/5/24,14:58:00,97.295,97.300,97.285,97.300,55
2017/5/24,14:59:00,97.295,97.300,97.290,97.300,77
2017/5/24,15:00:00,97.300,97.305,97.295,97.305,64
2017/5/24,15:01:00,97.305,97.310,97.290,97.290,45
2017/5/24,15:02:00,97.285,97.300,97.285,97.290,47
2017/5/24,15:03:00,97.290,97.295,97.290,97.290,25
2017/5/24,15:04:00,97.290,97.300,97.290,97.300,16
2017/5/24,15:05:00,97.295,97.295,97.280,97.285,42
2017/5/24,15:06:00,97.285,97.300,97.285,97.300,13
2017/5/24,15:07:00,97.295,97.295,97.285,97.290,83
2017/5/24,15:08:00,97.285,97.285,97.270,97.280,85
2017/5/24,15:09:00,97.285,97.290,97.275,97.280,32
2017/5/24,15:10:00,97.275,97.275,97.270,97.275,22
2017/5/24,15:11:00,97.270,97.270,97.255,97.260,34
2017/5/24,15:12:00,97.255,97.260,97.250,97.260,51
2017/5/24,15:13:00,97.255,97.265,97.250,97.255,64
2017/5/24,15:14:00,97.255,97.260,97.255,97.255,61
2017/5/24,15:15:00,97.260,97.260,97.240,97.255,65
2017/5/25,09:16:00,97.330,97.350,97.280,97.280,308
2017/5/25,09:17:00,97.290,97.305,97.275,97.300,231
2017/5/25,09:18:00,97.295,97.310,97.285,97.310,115
2017/5/25,09:19:00,97.305,97.315,97.305,97.310,72
2017/5/25,09:20:00,97.305,97.320,97.305,97.310,91
2017/5/25,09:21:00,97.305,97.305,97.285,97.295,82
2017/5/25,09:22:00,97.295,97.310,97.295,97.300,49
2017/5/25,09:23:00,97.300,97.335,97.300,97.325,114
2017/5/25,09:24:00,97.330,97.340,97.325,97.330,133
2017/5/25,09:25:00,97.330,97.335,97.320,97.330,118
2017/5/25,09:26:00,97.325,97.325,97.305,97.310,90
2017/5/25,09:27:00,97.315,97.315,97.305,97.305,40
2017/5/25,09:28:00,97.310,97.310,97.300,97.310,49
2017/5/25,09:29:00,97.310,97.325,97.310,97.320,70
2017/5/25,09:30:00,97.320,97.325,97.310,97.310,69
2017/5/25,09:31:00,97.310,97.345,97.310,97.325,131
2017/5/25,09:32:00,97.325,97.335,97.320,97.325,82
2017/5/25,09:33:00,97.315,97.335,97.315,97.320,69
2017/5/25,09:34:00,97.325,97.325,97.320,97.325,20
2017/5/25,09:35:00,97.320,97.330,97.315,97.330,71
2017/5/25,09:36:00,97.330,97.335,97.315,97.325,126
2017/5/25,09:37:00,97.325,97.330,97.320,97.320,41
2017/5/25,09:38:00,97.320,97.330,97.320,97.325,56
2017/5/25,09:39:00,97.330,97.330,97.325,97.325,13
2017/5/25,09:40:00,97.330,97.330,97.325,97.325,23
2017/5/25,09:41:00,97.325,97.330,97.325,97.330,43
2017/5/25,09:42:00,97.325,97.325,97.325,97.325,7
2017/5/25,09:43:00,97.320,97.320,97.310,97.315,45
2017/5/25,09:44:00,97.315,97.320,97.315,97.320,8
2017/5/25,09:45:00,97.320,97.320,97.310,97.320,24
2017/5/25,09:46:00,97.320,97.320,97.300,97.305,60
2017/5/25,09:47:00,97.310,97.310,97.310,97.310,18
2017/5/25,09:48:00,97.310,97.320,97.310,97.320,24
2017/5/25,09:49:00,97.315,97.315,97.295,97.305,44
2017/5/25,09:50:00,97.310,97.315,97.305,97.315,25
2017/5/25,09:51:00,97.315,97.320,97.315,97.320,44
2017/5/25,09:52:00,97.320,97.320,97.320,97.320,2
2017/5/25,09:53:00,97.320,97.320,97.315,97.315,26
2017/5/25,09:54:00,97.310,97.310,97.310,97.310,2
2017/5/25,09:55:00,97.310,97.320,97.310,97.320,12
2017/5/25,09:56:00,97.325,97.330,97.320,97.320,50
2017/5/25,09:57:00,97.325,97.325,97.315,97.315,9
2017/5/25,09:58:00,97.315,97.320,97.315,97.320,5
2017/5/25,09:59:00,97.315,97.325,97.315,97.320,25
2017/5/25,10:00:00,97.320,97.320,97.315,97.320,23
2017/5/25,10:01:00,97.320,97.320,97.315,97.315,12
2017/5/25,10:02:00,97.315,97.315,97.315,97.315,3
2017/5/25,10:03:00,97.320,97.330,97.320,97.325,68
2017/5/25,10:04:00,97.325,97.330,97.320,97.320,41
2017/5/25,10:05:00,97.320,97.320,97.315,97.315,2
2017/5/25,10:06:00,97.320,97.325,97.320,97.325,20
2017/5/25,10:07:00,97.320,97.325,97.310,97.310,45
2017/5/25,10:08:00,97.310,97.315,97.305,97.315,47
2017/5/25,10:09:00,97.310,97.315,97.300,97.300,41
2017/5/25,10:10:00,97.300,97.305,97.300,97.300,14
2017/5/25,10:11:00,97.305,97.315,97.305,97.315,16
2017/5/25,10:12:00,97.315,97.315,97.305,97.305,22
2017/5/25,10:13:00,97.305,97.320,97.305,97.315,43
2017/5/25,10:14:00,97.320,97.320,97.315,97.315,27
2017/5/25,10:15:00,97.320,97.325,97.315,97.325,68
2017/5/25,10:16:00,97.325,97.335,97.325,97.330,41
2017/5/25,10:17:00,97.325,97.335,97.325,97.330,17
2017/5/25,10:18:00,97.330,97.330,97.320,97.325,21
2017/5/25,10:19:00,97.325,97.325,97.310,97.310,27
2017/5/25,10:20:00,97.315,97.320,97.310,97.315,12
2017/5/25,10:21:00,97.315,97.325,97.315,97.325,22
2017/5/25,10:22:00,97.325,97.335,97.325,97.330,37
2017/5/25,10:23:00,97.325,97.325,97.320,97.320,19
2017/5/25,10:24:00,97.320,97.325,97.320,97.325,13
2017/5/25,10:25:00,97.325,97.340,97.320,97.340,77
2017/5/25,10:26:00,97.335,97.345,97.330,97.330,76
2017/5/25,10:27:00,97.330,97.330,97.320,97.325,74
2017/5/25,10:28:00,97.320,97.325,97.310,97.320,68
2017/5/25,10:29:00,97.320,97.325,97.320,97.325,17
2017/5/25,10:30:00,97.325,97.335,97.320,97.325,45
2017/5/25,10:31:00,97.320,97.320,97.305,97.305,67
2017/5/25,10:32:00,97.300,97.310,97.300,97.300,27
2017/5/25,10:33:00,97.300,97.300,97.290,97.290,27
2017/5/25,10:34:00,97.290,97.310,97.285,97.310,41
2017/5/25,10:35:00,97.310,97.310,97.310,97.310,10
2017/5/25,10:36:00,97.310,97.315,97.310,97.310,20
